file,sr,duration_sec,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,hf_energy_ratio_mean,hf_energy_ratio_std
ambient_01_apollo_output.wav,32000,5.12109375,639.4855894705464,167.30323942353405,938.0171141850287,302.2273845248626,986.4680685358255,312.7642475492097,2.8727069e-05,0.00023917285,1.0910991e-05,7.658437e-05
ambient_02_apollo_output.wav,32000,5.12109375,123.87962357096697,192.58887475315504,335.4822565878899,390.68572414908505,184.8714953271028,401.6151744909658,2.4631341e-05,0.0001953654,7.0933147e-06,6.500614e-05
ambient_03_apollo_output.wav,32000,5.12109375,1790.2735313493965,346.0910995681019,1442.891422959003,263.45737770238,2767.182632398754,386.0497340819407,0.00012668442,0.00071386993,3.6435253e-05,0.00022117539
ambient_04_apollo_output.wav,32000,5.12109375,415.8960057333572,173.4653497186606,592.1917125283478,364.49904724555563,526.0416666666666,388.1878149297283,3.650759e-05,0.00027897934,9.909017e-06,8.1903054e-05
ambient_05_apollo_output.wav,32000,5.12109375,407.61627595941724,219.32519054382792,418.5432469505804,302.2071673995068,701.7620716510903,483.31124842152246,0.00012926036,0.0015965013,4.0062372e-05,0.0004994105
drums_01_apollo_output.wav,32000,5.12109375,3832.0856736021983,2031.3729314180516,3487.201184609355,742.0837288374584,7696.553738317757,3282.130248378707,0.008339668,0.013699682,0.01765362,0.028525399
drums_02_apollo_output.wav,32000,5.12109375,4394.337243566869,977.7569081265909,3785.656705923566,238.6442931374202,8644.908489096573,1330.568257109082,0.057353996,0.05271283,0.034856375,0.035203144
drums_03_apollo_output.wav,32000,5.12109375,2189.7393549032768,1076.142148607179,3120.6720103709954,646.080576809769,4675.720404984424,2669.636468332957,0.00541776,0.012392049,0.0029124282,0.009093483
drums_04_apollo_output.wav,32000,5.12109375,4578.044135580894,733.7127475519078,3906.109947510912,320.6490719010961,9370.278426791278,1175.8029602628444,0.089405835,0.057219278,0.06365764,0.061155498
drums_05_apollo_output.wav,32000,5.12109375,2583.229150345326,1969.6143584526853,2989.388284128441,1140.925212010887,5063.522196261682,4200.46168925339,0.025592709,0.041362353,0.018153524,0.03795424
electronic_01_apollo_output.wav,32000,5.12109375,3692.104513158028,1739.6196724351114,4239.6268318024595,833.7372711951099,8533.002336448599,3807.140671076352,0.011908207,0.01837869,0.022666395,0.040852282
electronic_02_apollo_output.wav,32000,5.12109375,985.0495944948754,1279.5908194246126,1381.1641622415755,1699.008313647514,2056.3668224299067,3938.8185265763536,0.0006659823,0.0065027624,0.0026352156,0.013277677
electronic_03_apollo_output.wav,32000,5.12109375,433.54062086463364,463.5680540545476,713.3693258292926,638.9556535031309,773.3158099688474,1133.050813009296,0.00034309822,0.0027983584,8.690148e-05,0.00073480955
electronic_04_apollo_output.wav,32000,5.12109375,1548.6495624621807,1471.4351234906217,1848.1577576542027,1307.9769495643193,3095.697040498442,3270.079428897661,0.0046639983,0.019057749,0.0057050693,0.032581456
electronic_05_apollo_output.wav,32000,5.12109375,1224.6286191303993,2061.962609313057,1656.175273828479,1706.9869109947085,2500.1947040498444,4285.493897151479,0.009209957,0.038849603,0.02179816,0.10468992
guitar_01_apollo_output.wav,32000,5.12109375,2512.120159536918,1912.1841475396532,3669.4365272821387,1471.608841880303,5877.044392523365,5014.294914963875,0.0009736929,0.0016899179,0.017168589,0.03780368
guitar_02_apollo_output.wav,32000,5.12109375,3994.471411273938,2520.7102270671116,4278.668795110948,1164.912664298876,8682.92445482866,4554.142782306804,0.0022082084,0.004432877,0.08632086,0.17229521
guitar_03_apollo_output.wav,32000,5.12109375,2576.380137937074,996.2537247404221,3543.5872963761512,763.3884910242875,6158.245716510904,2843.094371296817,0.0068062814,0.020749407,0.0065151374,0.017363898
guitar_04_apollo_output.wav,32000,5.12109375,2076.502186884441,533.5916738626358,1803.4567388705975,569.5340611953195,3800.5743769470405,968.3275281531588,0.0010614753,0.0029210758,0.00075217226,0.002598131
guitar_05_apollo_output.wav,32000,5.12109375,1295.8503167607032,494.73850751532353,1531.25401679901,511.07817311482336,2843.019859813084,845.7210139492908,0.00021593082,0.001001433,0.00013282069,0.0008068308
orchestral_01_apollo_output.wav,32000,5.12109375,1811.7350109618258,330.74686249739693,2063.44319703118,417.77855289656287,3354.604750778816,536.7449355658099,0.0016603136,0.0022731978,0.000552215,0.00079614663
orchestral_02_apollo_output.wav,32000,5.12109375,1434.7971582548312,419.25098089161907,1935.0845426919661,468.05844433461607,2712.470794392523,686.1485533754998,0.0013244711,0.0020049247,0.0002455554,0.0004293931
orchestral_03_apollo_output.wav,32000,5.12109375,1407.1956213193055,249.89427879385252,2383.721372928345,308.644931003047,2169.0517912772584,596.1606663508409,0.0007069415,0.0039223838,0.0004621442,0.001225159
orchestral_04_apollo_output.wav,32000,5.12109375,2072.760571301571,533.1653827147172,1801.8261375575744,568.7970802270762,3794.0517912772584,966.2838233525808,0.0010658915,0.0029370103,0.000758071,0.002630076
orchestral_05_apollo_output.wav,32000,5.12109375,1263.7608727150657,760.4960495540817,1785.2132586961725,750.044245226459,2208.5767133956388,1995.2905503364316,0.0026496875,0.017266914,0.0018583802,0.010992685
piano_01_apollo_output.wav,32000,5.12109375,484.94775761597276,185.64206306601184,561.2030867364978,374.40586374423526,703.3197040498443,400.6434795204251,4.3378972e-05,0.00035235274,1.3328916e-05,0.000114469396
piano_02_apollo_output.wav,32000,5.12109375,874.0288905408474,485.8202528237456,1115.1232631517044,669.5568975313146,1403.9135514018692,1235.206470533373,0.0009194795,0.0091048395,0.0004398736,0.0040185605
piano_03_apollo_output.wav,32000,5.12109375,1040.9628434115928,898.5336108369379,1277.614357052154,1045.9809743482883,2016.2577881619939,2393.7432376976976,0.0010762045,0.0037329684,0.0024277705,0.009591486
piano_04_apollo_output.wav,32000,5.12109375,678.1038745342819,230.94340659533958,767.4013015919847,390.6057370543159,1138.7753115264798,566.1842701082144,5.2277905e-05,0.00042643293,1.8211313e-05,0.00017314272
piano_05_apollo_output.wav,32000,5.12109375,931.2000956454398,498.2745993645376,1030.6759540243384,738.1413964297376,1366.5303738317757,1378.2093366803695,0.00025020898,0.0012703727,0.0002806342,0.0013849476
